incident_id,alignment,numEvent
INC0015597,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015598,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015599,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0015600,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0015601,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0015602,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0015603,[S]N;[S]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,8
INC0015604,[M]N;[S]A;[S]A;[S]W;[S]R;[S]C;,5
INC0015606,[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0015607,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015608,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015609,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015610,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015611,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015612,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015613,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015616,[S]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0015620,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0015621,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015625,[S]N;[L]N;[L]N;[L]N;[L]W;[L]W;[M]A;[L]W;[S]W;[S]R;[S]C;,10
INC0015627,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015628,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015629,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015630,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015632,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015633,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015634,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015635,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015637,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015638,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015639,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015640,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0015641,[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,6
INC0015643,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0015644,[M]N;[S]A;[S]A;[S]W;[S]R;[S]C;,5
INC0015645,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0015646,[M]N;[S]A;[S]W;[L]W;[L]W;[S]R;[S]C;,6
INC0015647,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015649,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0015650,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[M]W;[S]R;[S]C;,10
INC0015651,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015652,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015654,[L]N;[S]N;[L]W;[S]A;[S]A;[S]R;[S]C;,7
INC0015655,[S]N;[L]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,8
INC0015656,[L]N;[S]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,8
INC0015657,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015658,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015660,[L]N;[L]N;[S]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0015661,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0015663,[L]N;[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[S]W;[L]W;[L]W;[L]R;[S]R;[S]C;,12
INC0015664,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015665,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015666,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0015667,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015669,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015673,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0015674,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0015675,[M]N;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[S]C;,9
INC0015676,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015677,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015678,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015679,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015680,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015681,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]W;[S]R;[S]C;,9
INC0015686,[L]N;[L]N;[S]N;[L]A;[L]A;[L]A;[L]W;[L]W;[L]A;[L]A;[L]R;[S]A;[L]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,20
INC0015687,[S]N;[L]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,8
INC0015688,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015689,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015690,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015691,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015692,[L]N;[L]N;[S]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[M]A;[S]W;[S]R;[S]C;,13
INC0015694,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015695,[L]N;[S]N;[L]N;[L]N;[M]A;[S]A;[L]R;[S]R;[S]C;,8
INC0015698,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015699,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015700,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[L]A;[L]A;[S]R;[S]C;,14
INC0015702,[L]N;[L]N;[L]N;[L]N;[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,14
INC0015703,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015705,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0015708,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0015710,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015711,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015712,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015713,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015714,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015715,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015716,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015718,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015719,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015721,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015723,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015725,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0015726,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015727,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0015728,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015730,[S]N;[M]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,7
INC0015731,[S]N;[L]N;[L]N;[L]N;[M]A;[S]A;[S]R;[S]C;,7
INC0015732,[S]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,7
INC0015733,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015734,[L]N;[L]N;[L]N;[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0015737,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0015738,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015739,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015740,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0015741,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,12
INC0015743,[L]N;[L]N;[L]N;[S]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]A;[S]A;[S]A;[L]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,20
INC0015745,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015746,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0015747,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015748,[S]N;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]R;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,23
INC0015749,[S]N;[L]A;[L]A;[S]A;[L]A;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,11
INC0015750,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015751,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015752,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0015753,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015754,[M]N;[S]A;[S]A;[L]W;[S]W;[L]W;[S]R;[S]C;,7
INC0015755,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015756,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015757,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015758,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[M]W;[S]R;[S]C;,9
INC0015759,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015760,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015762,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015764,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0015765,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015766,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015767,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015768,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015769,[L]N;[S]N;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,8
INC0015770,[L]N;[S]N;[L]N;[L]W;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,15
INC0015771,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015772,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0015775,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0015777,[S]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0015778,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015779,[S]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,7
INC0015780,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015782,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0015783,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015784,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015785,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0015787,[S]N;[L]N;[L]N;[L]N;[L]W;[S]A;[L]A;[S]A;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,15
INC0015788,[M]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,14
INC0015789,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015790,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015791,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[L]A;[S]W;[S]R;[S]C;,18
INC0015792,[S]N;[L]W;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0015796,[L]N;[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[S]C;,11
INC0015797,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015798,[M]N;[S]A;[S]W;[L]W;[S]R;[S]C;,5
INC0015799,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015800,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0015801,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015802,[S]N;[S]A;[S]W;[S]R;[S]C;,5
INC0015803,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015804,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015805,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0015807,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015809,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015811,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0015812,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015813,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015814,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015815,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0015816,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015817,[L]N;[S]N;[L]N;[L]N;[L]A;[S]A;[S]A;[L]A;[L]A;[S]W;[S]R;[S]C;,12
INC0015818,[L]N;[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[M]A;[S]W;[L]W;[S]R;[S]C;,11
INC0015819,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015820,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0015823,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015824,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015825,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015826,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015827,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015828,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015830,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0015831,[M]N;[S]A;[S]W;[L]W;[S]R;[S]C;,5
INC0015832,[S]N;[S]A;[L]A;[L]A;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0015833,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015834,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015835,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015836,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015838,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015839,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015840,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015842,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015844,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015845,[S]N;[S]A;[S]W;[S]R;[S]C;,5
INC0015846,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0015847,[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[S]A;[L]A;[L]W;[S]W;[S]R;[S]C;,12
INC0015848,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015849,[M]N;[L]A;[S]A;[S]A;[L]A;[L]W;[S]W;[S]R;[S]C;,8
INC0015850,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015851,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015857,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015858,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015860,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015861,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015862,[M]N;[S]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,7
INC0015863,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015864,[S]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0015865,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0015866,[S]N;[L]W;[L]W;[S]A;[S]A;[S]R;[S]C;,7
INC0015867,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015868,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0015869,[S]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0015870,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015871,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015872,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015873,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015879,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0015881,[L]N;[S]N;[S]A;[S]W;[S]R;[S]C;,6
INC0015883,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015884,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015885,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015886,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015887,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015888,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015889,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015890,[S]N;[S]A;[S]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,9
INC0015891,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0015892,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015893,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0015894,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0015895,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,9
INC0015897,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015898,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0015899,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015901,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015902,[S]N;[S]A;[L]A;[L]R;[L]A;[L]A;[L]A;[L]R;[L]A;[L]A;[L]A;[L]R;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,37
INC0015903,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0015906,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015908,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015909,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0015910,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015911,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015912,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0015916,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0015917,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]W;[S]R;[S]C;,11
INC0015918,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015919,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015920,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0015921,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015923,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015924,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015925,[S]N;[S]A;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,8
INC0015926,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015927,[S]N;[L]N;[S]A;[L]W;[S]A;[L]A;[S]R;[S]C;,8
INC0015928,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015929,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0015930,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0015931,[S]N;[L]A;[S]A;[S]A;[L]A;[L]A;[L]W;[L]W;[S]W;[S]R;[S]C;,11
INC0015933,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0015934,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015936,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0015938,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015939,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015940,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015943,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0015944,[S]N;[S]A;[S]A;[L]W;[S]W;[S]R;[S]C;,7
INC0015945,[M]N;[S]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,7
INC0015949,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015950,[M]N;[L]A;[L]W;[L]W;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0015951,[M]N;[L]A;[S]A;[S]A;[L]A;[L]W;[S]W;[S]R;[S]C;,8
INC0015953,[S]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0015954,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015959,[L]N;[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,6
INC0015961,[S]N;[L]N;[L]N;[L]W;[L]W;[M]A;[S]A;[S]R;[S]C;,8
INC0015962,[M]N;[S]A;[S]W;[L]W;[S]R;[S]C;,5
INC0015964,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015966,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015970,[S]N;[M]A;[S]W;[S]R;[S]C;,4
INC0015972,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0015975,[S]N;[M]A;[S]W;[L]W;[L]W;[S]R;[S]C;,6
INC0015976,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0015977,[L]N;[S]N;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,8
INC0015982,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015983,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0015987,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0015989,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015990,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0015991,[M]N;[S]A;[L]A;[L]A;[L]A;[S]A;[L]W;[L]W;[S]W;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,18
INC0015992,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0015993,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0015994,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0015996,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0015997,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0015998,[S]N;[S]A;[S]W;[S]R;[S]C;,5
INC0015999,[M]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]W;[S]R;[S]C;[L]C;,10
INC0016000,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0016002,[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[S]R;[S]C;,7
INC0016003,[S]N;[S]A;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,9
INC0016005,[S]N;[L]R;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,12
INC0016007,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0016008,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0016010,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0016011,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0016013,[S]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[L]A;[L]A;[L]A;[S]W;[S]R;[S]C;,19
INC0016014,[L]N;[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,11
INC0016015,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0016016,[L]N;[S]N;[L]N;[L]N;[L]W;[M]A;[L]W;[S]W;[S]R;[S]C;,9
INC0016017,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0016018,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0016021,[S]N;[L]N;[S]A;[L]W;[S]A;[L]A;[S]R;[S]C;,8
INC0016022,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0016023,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0016026,[S]N;[L]N;[L]N;[L]N;[M]A;[S]A;[S]R;[S]C;,7
INC0016027,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,11
INC0016028,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0016029,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0016030,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0016031,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0016032,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0016034,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0016035,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0016036,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0016037,[S]N;[L]N;[L]A;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,9
INC0016038,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0016039,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0016040,[S]N;[L]N;[L]N;[L]N;[M]A;[L]N;[S]W;[S]R;[S]C;,8
INC0016041,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0016042,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0016043,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0016044,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0016045,[M]N;[M]A;[M]W;[S]R;[S]C;,2
